Address,Latitude,Longitude
"268 Main St, Salem, NH 03079",42.78691336277354,-71.20607231596263
"960 Flat Hill Rd, Lunenburg, MA 01450",42.56718527777875,-71.69307999644896
"5 Colorado Ct, Meriden, CT 06450",41.51446790229815,-72.74914392189146
"1750 Valley Rd, Washington, NH 03280",43.13698398249785,-72.08644589046142
"10 Logan St, Lawrence, MA 01841",42.720170989078845,-71.15603378211281
"265 North Rd, Fremont, NH 03044",43.01077031632575,-71.0943130426963
"242 Merrifield Ave, Oceanside, NY 11572",40.63734332470769,-73.64887388812701
"22U Winslow Dr, Taunton, MA 02780",41.880864004694565,-71.06663074993884
"7 Page Hill Rd., New Ipswich, NH 03071",42.73600279121492,-71.87071689762452
"14 Kaye Circle, North Grafton, MA 01536",42.23325263063448,-71.69765116711271
"25 Dennis Dr, Salem, NH 03079",42.79490856711644,-71.24199296929453
"95 North Rd, Guildhall, VT 05905",44.56758786241694,-71.58875260383492
"11 Chelmsford St, Seabrook, NH 03874",42.88335165389516,-70.81777322721629
"55 Homestead Ln, Exeter, NH 03833",43.004634466565214,-71.03747499094898
"162 South St, Belchertown, MA 01007",42.20377010483292,-72.36739282736995
"147 Westchester Dr, Milford, NH 03055",42.83241590731529,-71.67552434021678
"171 Russell St, Manchester, NH 03104",43.00215445658993,-71.45188833883779
"116 Nh Route 25, Meredith, NH 03253",43.66457092474511,-71.49082000514485
"21 Chatfield Dr, Litchfield, NH 03052",42.876718691116245,-71.45452519291733
"70 Colts Xing, Canton, MA 02021",42.183069296999406,-71.09592957069532
"24 Preston St, Goffstown, NH 03045",43.001859215065615,-71.51888099902528
"172 Jockey Hollow Rd, Monroe, CT 06468",41.34092621543138,-73.24060832426387
"1070 Main St, Tewksbury, MA 01876",42.610425986012025,-71.23119105842451
"85 Hazen Rd, Shirley, MA 01464",42.56698430447894,-71.63370103311391
"28 Woodlawn Ave Apt 1, Hillsboro, NH 03244",43.11327799660023,-71.9004624159496
"43 Holworthy St Apt 5, Dorchester, MA 02121",42.31635395231034,-71.08933579822515
"140 Austin Rd, Milton, VT 05468",44.69397305796752,-73.13084710800949
"12 1st St Apt N808, Salem, MA 01970",42.5023987869021,-70.91614658703806
"28 Gustavus St, Leominster, MA 01453",42.53427145479451,-71.77864909550799
"3 Danforth St, Lawrence, MA 01843",42.68694526327104,-71.1634697796114
"66 Claremont St, Malden, MA 02148",42.43256634233681,-71.03278749374363
"75 Acorn St, Marshfield, MA 02050",42.08351303723338,-70.71467231054302
"14 Sousa Blvd, Hudson, NH 03051",42.7914888075755,-71.41882552326571
"39 S Main St Unit 3B, Derry, NH 03038",42.88555587936517,-71.30685256922014
"885 Sterling Rd, Sterling, CT 06377",41.69966925136401,-71.79544018373981
"67 Lexington Ave, Oyster Bay, NY 11771",40.87257654018737,-73.53595292524435
"9 Apple Crest Dr, Methuen, MA 01844",42.734801273089296,-71.14091145363798
"1 Rinny Ln, Exeter, NH 03833",43.01448184419005,-70.97954489417903
"24 Griffin Rd, Londonderry, NH 03053",42.81640514820638,-71.36482250099588
"5 Tsienneto Rd Unit 5, Derry, NH 03038",42.89785506018728,-71.32294831463513
"26 Labine St, Nashua, NH 03060",42.746544114586,-71.47727294770229
"344 Main St, Penn Yan, NY 14527",42.66848029714016,-77.05836767182055
"1288 Plainfield St, Johnston, RI 02919",41.79760421727389,-71.47815477900605
"1517 Southfork Dr, Keller, TX 76248",32.92883377723929,-97.21780026673486
"90 Peterson Rd, Palmer, MA 01069",42.182927360242125,-72.29129900602511
"1 Whitney Ct, Methuen, MA 01844",42.73846623479706,-71.17018121938321
"6 Norton Pond Rd, Raymond, NH 03077",43.00815219981708,-71.25683183822036
"31 Chappy Ln, Salem, NH 03079",42.84415015948828,-71.22341542681356
"3538 N Sheldon Rd, Franklin, VT 05457",44.95890635478369,-72.90632737887475
"401 Miller St, Ludlow, MA 01056",42.17806073990062,-72.44705107415577
"28 Yankee Way, Beverly, MA 01915",42.569559276677886,-70.86039981591698
"6 Madison Dr, Sorrento, FL 32776",28.788947613665165,-81.53169945146816
"12 Erica Ln, Tewksbury, MA 01876",42.58689094850814,-71.22336720963665
"33 Redington St, Littleton, NH 03561",44.30694297199052,-71.7512186181797
"63 Merrimack Rd, Amherst, NH 03031",42.83578180457708,-71.61288236339328
"193 Booth Hill Rd, Scituate, MA 02066",42.20634023816312,-70.7913372870865
"226 Church Rd, Pembroke, NH 03275",43.15155764866202,-71.4548361039438
"567 High St, Candia, NH 03034",43.06922349645981,-71.33693556302558
"182 Daniel Rd, Hamden, CT 06517",41.35429481837201,-72.89412227087345
"72 Ridge Rd, Deerfield, NH 03037",43.1323326825578,-71.27153265971084
"24 Shattuck St, Nashua, NH 03064",42.76917802832887,-71.4613408146964
"130 Brook St, Haverhill, MA 01832",42.7826505504546,-71.09999758241995
"35 Longmeadow Dr, Concord, NH 03301",43.18426261863358,-71.5199036923242
"216 Washington Ave, Cape Charles, VA 23310",37.27293180552247,-76.01941227850435
"54 Partridge Ln, Chester, NH 03036",42.97851046456225,-71.18772656970411
"48 Tsienneto Rd, Derry, NH 03038",42.904495223419445,-71.31225901353113
"388 Donald St, Bedford, NH 03110",42.9724263039515,-71.49339871696101
"15 Brisbon Rd, Somerset, MA 02726",41.76543613845467,-71.14956159051273
"3 Autumn St, Windham, NH 03087",42.78465590590114,-71.35071275990191
"4A Kenyon St, Hudson, NH 03051",42.77398981532498,-71.44877564356204
"5 Willow Brook Ln, Newtown, CT 06470",41.378229749562,-73.31203844476126
"45 Mount Delight Rd, Allenstown, NH 03275",43.14700773864504,-71.3280368339621
"20 Chandler Dr, Londonderry, NH 03053",42.85806764592248,-71.40549240142208
"31 Fairview St, Manchester, NH 03102",42.99491696641788,-71.50988769886666
"7 Poplar Rd, Salem, NH 03079",42.76255768290228,-71.20487269056352
"66 Beechwood Rd, New Ipswich, NH",42.76379114961152,-71.85295381945126
"41 Central Ave # 2, Braintree, MA 02184",42.20651133189397,-71.0061679610584
"3 Baywoods Dr, Scarborough, ME 04074",43.57127720494105,-70.33728826738393
"9503 Kalarama Ct, Fort Washington, MD 20744",38.75965565051476,-76.96470767987941
"2 Ells Rd, Hampstead, NH 03841",42.88913667478563,-71.18702591689822
"11 Weir Rd, Boscawen, NH 03303",43.28449773759258,-71.62590016640985
"232 Grissom Rd, Manchester, CT 06042",41.80653795199411,-72.50336296541862
"18 Red Pine Rd, Hyde Park, MA 02136",42.25146291828466,-71.11267836340753
"9 Harvest Dr, Derry, NH 03038",42.89926150573345,-71.25021601784483
"284 Elm St, Halifax, MA 02338",42.01880980048654,-70.88748368481838
"6013 72nd St, Lubbock, TX 79424",33.52820812550117,-101.94537377786516
"20 Bog Rd Apt 312, Concord, NH 03303",43.25703959656956,-71.5813034543453
"2 West Arch St, Pawcatuck, CT 06379",41.38409360987544,-71.84321481286098
"724 Parkhill Rd, Cornwall, VT 05753",43.92665179266476,-73.22620134337673
"10 Prospect St # 68APT, Westbrook, ME 04092",43.669128904277,-70.36721788003013
"3408 W Hurley Pond Rd, Wall Township, NJ 07719",40.17749100361959,-74.0936480111584
"1240 Whispering Woods Dr, Williamstown, NJ 08094",39.69069319020007,-75.0441548787175
"194 S Main St, Lisbon, NH 03585",44.2103113983361,-71.91652783329803
"59 Spring Rd, Needham Heights, MA 02494",42.29493337457579,-71.23058337129072
"35 Pearl Ave, Winthrop, MA 02152",42.37657186706168,-70.97309623013211
"10 Grove St, Antrim, NH 03440",43.03368283493938,-71.94140004294243
"57 Bedard Ave, Derry, NH 03038",42.867717949908,-71.30120279663063
"7 Crane St, Danvers, MA 01923",42.55930687486527,-70.93555180663198
"4 Fillmore Dr, Billerica, MA 01821",42.572595726305885,-71.223999573433
"475 E 94th St Apt 1R, Brooklyn, NY 11212",40.65549635497065,-73.91794495191674
"314 Rochester Hill Rd Apt 1J, Rochester, NH 03867",43.27425276852333,-70.91461430798721
"16 Capt Lathrop Dr, South Deerfield, MA 01373",42.48858164506166,-72.60107943150368
"94 Cloverdale Ave, White Plains, NY 10603",41.05476323396596,-73.76701897344644
"255 Green St Apt 1, Manchester, NH 03103",42.98354303876801,-71.456355872586
"20 Johnson St, Belmont, NH 03220",43.44468803911725,-71.48274932000783
"4 Timothy Lane, Salem, NH 03079",42.81012283547983,-71.19268899041148
"3759 Province Lake Rd, East Wakefield, NH 03830",43.6503041767533,-70.98534922344285
"20 Sunset Dr, South Easton, MA 02375",42.04667464736295,-71.08582776680184
"2 Holt Ave, Nashua, NH 03060",42.740228352329815,-71.46089943955565
"278 Hall Rd, Barrington, NH 03825",43.181595911543226,-71.03369561046335
"14 French Hill Rd, Saint Albans, VT 05478",44.8130335804629,-73.06178395125062
"23 heritage way, Burlington, MA 01803",42.48467517224255,-71.18006825964284
"72 Broadway, Concord, NH 03301",43.18965855624955,-71.53673822845204
"109 Flanagan Hill Rd, Sterling, MA 01564",42.46327594906195,-71.72120269918618
"49 Gore Rd, Revere, MA 02151",42.422801726785536,-71.015747126584
"242 Pleasant St, Wakefield, MA 01880",42.519337117848366,-71.07210649929715
"130 No Name Pond Rd, Lewiston, ME 04240",44.12508111300266,-70.12745997313306
"10 Alpine Ct, Gloucester, MA 01930",42.61583221380451,-70.67079668190065
"317 Prospect St Apt 1, Cambridge, MA 02139",42.37290476200544,-71.09850857535145
"127 School St, Salem, NH 03079",42.793013344402894,-71.22111138942577
"85 Oak Hill Rd, Brookline, NH 03033",42.70664153034522,-71.64491005568141
"2500 N. River Rd, Manchester, NH 03106",43.03848999638812,-71.4533987917109
"57 Pinecrest Dr, Bedford, NH 03110",42.94134594183971,-71.51481111475339
"16 Sorenson Rd, Salem, NH 03079",42.808567160944925,-71.19292462385626
"24 Misty Mountain Rd, Randolph, NJ 07869",40.82558096953569,-74.54486760701987
"10 Laurel Ln, Somersworth, NH 03878",43.24001615772322,-70.90317691389744
"14 Hill St, Hudson, NH 03051",42.77754790717591,-71.4461882357564
"2512 Sand Rd, Ferrisburgh, VT 05456",44.1897409635365,-73.3042815232561
"959 Heritage Hills Unit A, Somers, NY 10589",41.33014548087954,-73.69060399918772
"50 Webster St Apt 412, Weymouth, MA 02190",42.16585153493588,-70.95338160004465
"9 Denault Dr, Bellingham, MA 02019",42.03777983283757,-71.46101688049437
"27 Charles St, Peabody, MA 01960",42.52903782520784,-70.94231580063449
"1 Blanche Ln, Exeter, NH 03833",42.97496087083525,-70.96626391647506
"10 Patriot Ln, Whitman, MA 02382",42.07297590668993,-70.93070196358507
"84 Hunting Ridge Lane, Milton, VT 05468",44.639385268117785,-73.09492018471906
"6 Eagle Dr, Merrimack, NH 03054",42.88973290596067,-71.5063396714575
"108 Thurston Rd, Newton Upper Falls, MA 02464",42.31500467295297,-71.21999612490782
"503 Main St, Sandown, NH 03873",42.95229346400983,-71.1962017133993
"233 North St, Claremont, NH 03743",43.38008431915863,-72.34511692183355
"14 Ipswich Rd, Boxford, MA 01921",42.6748097470171,-70.96955719513507
"484 Round Top Rd, Burrillville, RI 02830",41.98189020994447,-71.69594485770668
"225 Margaret Rd, Abington, MA 02351",42.121572731224205,-70.96489417414482
"5 Berkshire Dr, Paxton, MA 01612",42.28348681890665,-71.88306141410415
"113 W Westerlee Dr, Leesburg, GA 31763",31.6445859888426,-84.2766588882177
"17 Lexington St, Wilmington, MA 01887",42.574045978472,-71.17718590513765
"111 Marble Ave, Lawrence, MA 01841",42.69705189462984,-71.17883139150737
"505 Laurel St, Manchester, NH 03103",42.98871436627655,-71.43889624364118
"5 Meadowland Dr, Hopkinton, MA 01748",42.240033791508,-71.59064430652265
"12 Leominster Rd, Shirley, MA 01464",42.54405336219709,-71.65953854302629
"135 Gallup St, Providence, RI 02905",41.79994463218478,-71.41290690349614
"285 Concord St, Manchester, NH 03104",42.992743545646135,-71.45176480581169
"19 Sheffield Rd, Wakefield, MA 01880",42.50366754914547,-71.08913473429723
"5 Lisa Dr, Wrentham, MA 02093",42.06656485768202,-71.30091237022738
"194 Martin Meadow Pond Rd, Lancaster, NH 03584",44.43340761335715,-71.60813503398286
"60 Comstock Dr, Milford, NH 03055",42.796216774539296,-71.65087223737794
"35 Pendexter St, Lynn, MA 01904",42.48916433579255,-70.96078974480464
"5 Makushin Ln, Danvers, MA 01923",42.59759935841747,-70.93781695042307
"1 Kenny Ln, Merrimack, NH 03054",42.88907769774911,-71.49438562508594
"2 Cashman Rd, Peabody, MA 01960",42.5167646559218,-70.94802110248806
"85 Wilkey Ave, Portsmouth, RI 02871",41.576223242706384,-71.26590228640565
"345 Village St Apt A, Millis, MA 02054",42.1444614001563,-71.36549948821221
"22 Steele Rd, New Hartford, CT 06057",41.876454841450986,-72.98198729105918
"11 Tainter St, Medford, MA 02155",42.42247882789626,-71.10130179011338
"267 Meadow Fox Ln, Chester, NH 03036",42.98079346216531,-71.18791593615786
"1106 Princeton Way, Westford, MA 01886",42.57081919405259,-71.39678993291554
"40 New Rochester Rd, Dover, NH 03820",43.22572208037551,-70.89239161462532
"71 Chets Way, Cumberland Center, ME 04021",43.77376510038184,-70.22323658097552
"24 Minerva Ave, Sanford, ME 04073",43.4460573813094,-70.78308052333406
"39 Waukewan St, Meredith, NH 03253",43.650742630860535,-71.50403036776525
"84 Vaughn Hill Rd, Bolton, MA 01740",42.45649419046123,-71.6235885138427
"42 Elm St, Dover, NH 03820",43.18808367916737,-70.87731373767433
"175 Quaker Ln N, West Hartford, CT 06119",41.77102480752525,-72.72860530496925
"155 Pine St Apt 1, Manchester, NH 03103",42.98298791991012,-71.45929746272101
"143 Old Sandown Rd, Chester, NH 03036",42.95997324453444,-71.23984867493373
"235 Ball Hill Rd, Milford, NH 03055",42.79354679961155,-71.67215187267695
"258 Juniper Rdg, Shelburne, VT 05482",44.41306840360975,-73.20976224620807
"44 Elmwood Ave, Salem, NH 03079",42.78012322831414,-71.19895023284347
"120 Old Mill Rd, Middletown, CT 06457",41.55816099269175,-72.67530138470525
"7 Amos Tuck Rd, Kensington, NH 03833",42.94361251766185,-70.95031375342055
"124 Whitfield St, Dorchester Center, MA 02124",42.29363148465915,-71.07519020791675
"5 Pheasant Run, Kingston, NH 03848",42.95136793645599,-71.01569750409017
"67 Heald St, Pepperell, MA 01463",42.67090177124165,-71.61680390110538
"8 Butler St, Salem, NH 03109",42.76175050581794,-71.19590314595983
"481 Haverhill St #1, Lawrence, MA 01841",42.70620053822688,-71.17639788927201
"315 Ossipee Mountain Rd, Center Ossipee, NH 03814",43.77970353061906,-71.20499374310658
"28 Grindel St, Moultonborough, NH 03254",43.72480751494626,-71.35845476187076
"160 East Rd, Adams, MA 01220",42.62908749261707,-73.1041433945565
"1 Fairgrounds Rd, Nantucket, MA 02554",41.26926958002724,-70.08696826451904
"157 Englewood Dr, Orange, CT 06477",41.28317993522943,-73.02599855324746
"435 Reed St, Manchester, NH",43.00148652492904,-71.48207209071994
"44 Devco Dr, Manchester, NH 03103",42.95062276606009,-71.44678212002374
"91 Rangley Ave, Brockton, MA 02301",42.09171391627531,-71.07042597227698
"10 New Hampshire Rd, Wilmington, MA 01887",42.5675430208271,-71.20444239646464
"52 Brand Ave, Wilmington, MA 01887",42.55844324132241,-71.18691482322389
"61 Lefrancois Blvd, Woonsocket, RI 02895",42.00790518929009,-71.47853639933648
"9 Jericho Ln, Salem, NH 03079",42.83485332731662,-71.21617417303614
"215 Maple St, West Roxbury, MA 02132",42.29272645416273,-71.15848542583873
"31 Pleasant St, Saint Johnsbury, VT 05819",44.42602374184966,-72.01317090231645
"98B Greeley St, Hudson, NH 03051",42.788129305444095,-71.41642849913127
"12 Grove St, Westford, MA 01886",42.61641064043224,-71.41270264120159
"36 Mill Valley Rd, Pittsford, NY 14534",43.05340377260725,-77.48534344964789
"62 Salem St, Manchester, NH 03102",42.96813204328594,-71.48626486510801
"249 Andover Rd, Billerica, MA 01821",42.57368143584399,-71.24178622324426
"87 Springwood Rd, South Portland, ME 04106",43.62315437612507,-70.31102445486039
"89 Seven Sister Rd, Haverhill, MA 01830",42.77208702465076,-71.03404802283197
"31021 Via Mirador, San Juan Capistran, CA 92675",33.51293335332138,-117.65830598033952
"83 Whitetail Ridge Rd, Hinesburg, VT 05461",44.35414212177383,-73.10034398701431
"51 Meaderboro Rd, New Durham, NH 03855",43.37486770546423,-71.1631137635213
"65 Springfield St, Lawrence, MA 01843",42.699471949518966,-71.1567369728903
"145 Wiltshire Dr, Clayton, NC 03079",35.62695818089658,-78.3848484244176
"19 Elm St Apt 1, Milford, NH 03055",42.83525954015828,-71.65242766760855
"82 Carleton Rd, Tewksbury, MA 01876",42.59046193357148,-71.18209481461133
"86 Old Colchester Rd Unit 4, Essex Junction, VT 05452",44.50367093410934,-73.11542783951987
"75 Greenview Dr. Apt. 12, Manchester, NH 03102",43.03603778469346,-71.47777459270858
"95 Monroe St, Portsmouth, NH 03801",43.06286722021424,-70.76913429508328
"16 Gardner Tavern Ln, Coventry, CT 06238",41.78451992943408,-72.31397989260823
"3 Cardinal Rd, Kingston, NH 03848",42.90908662750893,-71.07426753183148
"77 Hunters Village Way, Manchester, NH 03103",42.95439443541331,-71.45267637697904
"20 Scott Hollow Dr, Holyoke, MA 01040",42.2132059460981,-72.64010943033537
"30 Merrimack Meadows Ln, Tewksbury, MA 01876",42.64948204831232,-71.27099419901869
"15 Corrine Dr, Dracut, MA 01826",42.6931150535848,-71.35097472410821
"42 Harriman Rd, Plaistow, NH 03865",42.82570105832134,-71.07926538516489
"17 Ruskin St Apt 3, Providence, RI 02907",41.795311498775774,-71.42273684080143
"12 Kendall Ct, Westminster, MA 01473",42.55484082034237,-71.92772613376846
"52 Quaker St, Newton, NH 03858",42.85928504002171,-71.05349868587062
"18 Hunt St, Bennington, VT 05201",42.892865211866834,-73.20362110788
"40 Windward Ln, Manchester, NH 03104",43.004955697484135,-71.40340749615147
"11 Alder Creek Ln, Rochester, NH 03867",43.298364253718965,-70.94874016396197
"27 Emery Road, Townsend, MA 01469",42.645428634884745,-71.71313494880911
"5 Willow Dr, Cumberland, RI 02864",41.94539269230167,-71.39991893977289
"24 Olde Woode Rd, Salem, NH 03079",42.811157389763714,-71.18433558531119
"118 Chatham West Dr, Brockton, MA 02301",42.10352577992438,-71.05056216718582
"18322 Cape Lookout Way, Humble, TX 77346",29.98456709233335,-95.1899874110261
"221 Everett St, Middleboro, MA 02346",41.91300270498392,-70.9260015672364
"73 School St Apt 1, Salem, MA 01970",42.527309694831374,-70.90867603248697
"8602 Cathedral Oaks Pl W, Jacksonville, FL 32217",30.22281230546879,-81.62011974146205
"9 Dorena St, Blackstone, MA 01504",42.02902471325427,-71.50093809007778
"205 Main St Apt 120, Salem, NH 03079",42.78364355913135,-71.2159654535235
"284 Stone Rd, South Ryegate, VT 05069",44.1926682101558,-72.14077516710489
"591 Front St, Marion, MA 02738",41.72962150153103,-70.78156126928562
"24 Mansfield St, Lynn, MA 01904",42.48070486636911,-70.95705912641876
"635 Durgintown Rd, Hiram, ME 04041",43.8144503534144,-70.79960441676288
"20 Radcliffe Dr, Hudson, NH 03051",42.75308277861795,-71.43801812681592
"5 Dempsey Way, Westford, MA 01886",42.606053513676486,-71.46941210498184
"135 Palmer Ave, Warwick, RI 02889",41.69894324653378,-71.37276322297072
"9 Sterling St, Westfield, MA 01085",42.11837836526431,-72.76271767767294
"90 Joppa Hill Rd, Bedford, NH 03110",42.92142552444171,-71.57200024787119
"10 Tyler Dr, Goffstown, NH",43.01005708169979,-71.58802025909618
"41 Parsons Rd, Norway, ME 04268",44.19761488877663,-70.56102538782699
"302 W Nesquehoning St, Easton, PA 18042",40.681269451871046,-75.21311878517187
"12 Anna Dr, Danvers, MA 01923",42.57937808006675,-70.98181839722146
"12 Marian Ln, Nashua, NH 03062",42.72825795243815,-71.48579946948288
"1 Grandview Rd, Bow, NH 03304",43.168138754191865,-71.53364803617647
"9 Birch St, Hudson, NH 03051",42.75292367761338,-71.43122575219775
"335 Contour Dr, Cheshire, CT 06410",41.51701412735472,-72.90619891774678
"29 Forest View Dr, North Providence, RI 02904",41.873365277282346,-71.45362513064026
"31 Parsons Dr, Goffstown, NH 03045",43.02576738241837,-71.6132522859563
"26 Spring St, Hardwick, VT 05843",44.50284534534778,-72.37126696020886
"110 Sheryl St, Hurley, NY 12443",41.93066722723234,-74.04997316077868
"50 Milk St, Methuen, MA 01844",42.73097286561358,-71.15665322676726
"57 Ella Ave, Woonsocket, RI 02895",42.00834168310946,-71.4899117264246
"J4 Al Pace Dr, North Attleboro, MA 02760",41.989603571808345,-71.3252355215009
"44 Daly Rd, Medford, MA 02155",42.41986843522504,-71.12064602863745
"47 Warehouse Ln, Rowley, MA 01969",42.722903380888205,-70.86501746177133
"1 Mill St Apt 248, Dover, NH 03820",43.17946157478456,-70.87500704101352
"120 Mahala Way, Barrington, NH 03825",43.26490058807286,-71.01750016967173
"10 Chapel St Apt 4, Newmarket, NH 03857",43.079444176379056,-70.93742525263687
"210 Doty St, Waltham, MA",42.40139182098336,-71.22331331790339
"919 Whitney Grove Rd, Derry, NH 03038",42.859804211062006,-71.21485682540103
"1668 Presidential Hwy, Jefferson, NH 03583",44.37559277740824,-71.41162339622467
"7 Crosswoods Path Blvd #12, Merrimack, NH 03054",42.90999094263342,-71.45805040306986
"4742 35th St Apt 5, San Diego, CA 92116",32.76451235885613,-117.11727328977338
"37 Ackerman St, Salem, NH 03079",42.77400674094246,-71.20032207762743
"9 Columbus Ave, Westerly, RI 02891",41.38921005308863,-71.83028007686356
"47 Basswood Ave, Saugus, MA 01906",42.44512878418388,-71.00371624851277
"36 Arch St, Dover, NH 03820",43.19235213167772,-70.88535789928449
"16 Thurston St, Riverside, RI 02915",41.77055497788642,-71.34866031721666
"26 Sumner Ave, Florence, MA 01062",42.33484937857786,-72.6644423546079
"94 Orcutt Dr, Chester, NH 03036",42.96521236577399,-71.26190333459469
"39 Farview Dr, Danville, NH 03819",42.941024451499125,-71.10821007703602
"48 Redstone Hill Rd, Sterling, MA 01564",42.44005786426271,-71.74490372860669
"2500 N River Rd., Manchester, NH 03106",43.03848999638812,-71.4533987917109
"91 Kelley St Apt 1, Manchester, NH 03102",42.9952958587271,-71.47716975625067
"551 Mount Vernon St, Lawrence, MA 01843",42.67781795061086,-71.18245149244001
"64 Highland Dr, Apalachin, NY 13732",42.05259106919483,-76.11773968115502
"48 Howard St, Salem, NH 03079",42.787821698288006,-71.23063156535561
"17 Concord Gdns Apt 1, Concord, NH 03301",43.21657578993899,-71.51089077634794
"180 Boylston St, Brockton, MA 02301",42.07842216992593,-71.03543603650031
"38 Cindy Ln, Rowley, MA 01969",42.68936707024029,-70.93473821670503
"10 Louis Ballard Ln, Millbury, MA 01527",42.182848362655,-71.77541412504158
"33 Hope Dr, Amesbury, MA 01913",42.86772791431562,-70.95398971674976
"71 Brown Brook Cir, Fremont, NH 03044",43.01647870292762,-71.09843837259571
"97 Providence Ave, South Portland, ME 04106",43.631680290385646,-70.24583772617939
"10 Grist Mill Rd, Littleton, MA 01460",42.53079408019479,-71.44220736852968
"144 Margin St, Lawrence, MA 01841",42.705599670288926,-71.17523965232267
"4 Rockwood Dr, Biddeford, ME 04005",43.46191439128648,-70.42509234039287
"312 Lavoisier St, Gretna, LA 70053",29.91729997563796,-90.06350880081743
"15 Columbus Ave, Lowell, MA 01851",42.63969753944823,-71.33058644648075
"23 Hilltop Ave, Lawrence, MA 01841",42.70682566399157,-71.18012293132489
"265 Williamstown Ct, Newington, CT 06111",41.716298819686365,-72.72217526807809
"27 Breezy Hill Rd, Canton, CT 06019",41.857136990147104,-72.95009652131434
"61 Pond St, Avon, MA 02322",42.12818679998907,-71.04429183756604
"45 Grosvenor Ave, Providence, RI 02908",41.83368314684439,-71.43952031197946
"20 Summit Ave, Lawrence, MA 01841",42.71936850240228,-71.15381884237051
"22 Carl St, Providence, RI 02909",41.82866002349307,-71.4618005147684
"104 Wellington Hill St, Mattapan, MA 02126",42.283164279118736,-71.09650444605059
"6 Dinahs Way, Wareham, MA 02571",41.76224123673176,-70.73692686916102
"700 Center St, Hanover, MA 02339",42.09682298962087,-70.86141977570041
"36 Chase Ave, Conway, NH 03818",43.97655099203065,-71.11628395394749
"9 Notre Dame Ave, Manchester, NH 03104",42.987102906656204,-71.47527619290999
"22 3rd St, Ayer, MA 01432",42.55367042917487,-71.578358430429
"115 Riverview Ave, New London, CT 06320",41.33791651551841,-72.10297097451932
"1741 Spruce St, West Suffield, CT 06093",42.01769699701921,-72.69578300146658
"359 Paulison Ave Apt 1, Passaic, NJ 07055",40.859759411753714,-74.1344459071569
"4 Meadowwood Rd, Kingston, NH 03848",42.95773277235139,-71.01821135798177
"24 Beane Ln, Newington, NH 03801",43.1095496703935,-70.83545260556525
"16 Fredrickson Rd, Billerica, MA 01821",42.53331196852926,-71.24539764667524
"22 Linda Rd, Wakefield, MA 01880",42.51289023846705,-71.08405995252956
"11 Hemlock Ln, Salem, NH 03079",42.75533849716071,-71.21363285831336
"7 Meadow Ln, Manchester, NH 03109",42.97457166389383,-71.41544590951104
"25 citizens way, Apt 6, Keene, NH 03431",42.94985677777635,-72.27143654447617
"76 Bomhower Street Ext, Lebanon, NH 03766",43.64143260918125,-72.26804289436323
"54 Harlem St Apt 1, Lowell, MA 01854",42.66025210132652,-71.32794518677386
"60 Edgar Rd, Matawan, NJ 07747",40.423611559419655,-74.27650398605392
"84 Ocean Rd, Portsmouth, NH 03801",43.02605675610515,-70.79497433847085
"358 Sugar River Dr, Claremont, NH 03743",43.35952310510303,-72.28401669489293
"73 W Shore Dr, Raymond, NH 03077",43.05587909872263,-71.1901987153302
"105 Langdell Rd, Hyde Park, VT 05655",44.65847215936141,-72.57529339178777
"5 Harwich Ct, Merrimack, NH 03054",42.87452886916213,-71.48364602782426
"115 Thornton St Apt 1, Revere, MA 02151",42.40872868091068,-70.99813454923142
"9 Little Tree Rd, Medway, MA 02053",42.14351524717789,-71.44491429773919
"3 Springhouse Rd, Hampden, MA 01036",42.08142075875334,-72.42886154896358
"102 Bowers Ln, Cary, NC 27519",35.782660372743685,-78.87557476058377
"285 Sargent St, Revere, MA 02151",42.41888323475787,-71.01957799013205
"79 Corbett Dr, East Quogue, NY",40.86856676821365,-72.56463419943225
"52 Short St Apt 3, Lowell, MA 01851",42.63010929007129,-71.31920402932151
"163 Holliston St, Medway, MA 02053",42.17130028421586,-71.41146315129713
"7 Trenton St, Melrose, MA 02176",42.45004668479143,-71.07546554143399
"136 Court St, Haverhill, NH 03765",44.03251477356159,-72.05833908074986
"1 Balsam Dr, Townsend, MA 01469",42.6416429047604,-71.67594467932433
"287 South St, Tewksbury, MA 01876",42.57795801902379,-71.1950085298702
"101 N Main St Apt B106, Mansfield, MA 02048",42.02710845049082,-71.21744387162617
"20 Lyndeboro Rd, New Boston, NH 03070",42.96092728476476,-71.69953312789228
"1227 Hansford Ave, Whittier, CA 90601",34.037131707142905,-118.01163131909428
"30 Old Farm Rd, Salem, NH 03079",42.83343029253374,-71.19756413502387
"14 Highland St, Newton, NH 03858",42.87082704252833,-71.03540281904242
"80 Lillian Rd, Nesconset, CT 11767",40.84061048776247,-73.13009401444276
"208 Hardscrabble Rd, Milton, VT 05468",44.61516144281982,-73.07662638662975
"151 New Rd, Salisbury, NH 03268",43.40764381583345,-71.71366060494726
"1 Plainview Dr, Danielson, CT 06239",41.74841042290041,-71.9032484541031
"189 Indian Rock Rd, Merrimack, NH 03054",42.87390348388998,-71.50699347125689
"34 Elliott Ln, Newington, CT 06111",41.71288883042066,-72.74402502775597
"23 Old Country Way, Braintree, MA 02184",42.17237095550319,-71.0167616091619
"6 N Ridge Rd, Hudson, NH 03051",42.79184467428292,-71.43792481490787
"134 Candlewood Dr, Wilmington, NC 28411",34.29402530819943,-77.85757554623676
